ASDC1,ASDC2,ASDC3,ASDC4,ASDC5,ASDC6,ASDC7,ASDC8,ASDC9,ASDC10,ASDC11,ASDC12,ASDC13,ASDC14,ASDC15,ASDC16,Target
0.067073171,0.080487805,0.097560976,0.031707317,0.026829268,0.034146341,0.026829268,0.009756098,0.090243902,0.109756098,0.11097561,0.036585366,0.075609756,0.068292683,0.1,0.034146341,0
0.003658537,0.025609756,0.01097561,0.014634146,0.02195122,0.095121951,0.07804878,0.058536585,0.043902439,0.159756098,0.12804878,0.096341463,0.02195122,0.1,0.086585366,0.054878049,0
0.018292683,0.064634146,0.036585366,0.019512195,0.067073171,0.186585366,0.115853659,0.074390244,0.029268293,0.081707317,0.043902439,0.02804878,0.03902439,0.101219512,0.059756098,0.034146341,0
0.043902439,0.056097561,0.108536585,0.020731707,0.075609756,0.080487805,0.156097561,0.035365854,0.067073171,0.07804878,0.146341463,0.02804878,0.023170732,0.023170732,0.05,0.007317073,0
0.11097561,0.029268293,0.1,0.130487805,0.056097561,0.012195122,0.042682927,0.058536585,0.053658537,0.012195122,0.043902439,0.063414634,0.091463415,0.020731707,0.079268293,0.095121951,0
0.003658537,0.01097561,0.018292683,0.001219512,0.054878049,0.186585366,0.240243902,0.02804878,0.043902439,0.132926829,0.165853659,0.019512195,0.009756098,0.037804878,0.042682927,0.003658537,0
0.11097561,0.07195122,0.070731707,0.091463415,0.064634146,0.034146341,0.037804878,0.043902439,0.065853659,0.040243902,0.034146341,0.052439024,0.096341463,0.063414634,0.054878049,0.067073171,0
0.012195122,0.03902439,0.026829268,0.036585366,0.052439024,0.12804878,0.092682927,0.108536585,0.034146341,0.090243902,0.054878049,0.070731707,0.030487805,0.092682927,0.063414634,0.067073171,0
0.080487805,0.134146341,0.034146341,0.053658537,0.070731707,0.11097561,0.01097561,0.073170732,0.112195122,0.159756098,0.054878049,0.06097561,0.019512195,0.012195122,0,0.012195122,0
0.12804878,0.064634146,0.073170732,0.065853659,0.1,0.043902439,0.054878049,0.05,0.091463415,0.043902439,0.043902439,0.032926829,0.080487805,0.037804878,0.054878049,0.034146341,0
0.095121951,0.06097561,0.07195122,0.036585366,0.113414634,0.067073171,0.070731707,0.05,0.070731707,0.05,0.043902439,0.029268293,0.090243902,0.057317073,0.058536585,0.034146341,0
0.186585366,0.148780488,0.168292683,0.035365854,0.070731707,0.054878049,0.07195122,0.015853659,0.073170732,0.062195122,0.067073171,0.017073171,0.008536585,0.008536585,0.009756098,0.001219512,0
0.003658537,0.007317073,0.052439024,0.01097561,0.01097561,0.012195122,0.080487805,0.019512195,0.03902439,0.07195122,0.365853659,0.107317073,0.018292683,0.029268293,0.136585366,0.034146341,0
0.025609756,0.030487805,0.025609756,0.019512195,0.054878049,0.054878049,0.052439024,0.05,0.068292683,0.081707317,0.067073171,0.074390244,0.091463415,0.108536585,0.1,0.095121951,0
0.025609756,0.08902439,0.062195122,0.017073171,0.056097561,0.165853659,0.132926829,0.032926829,0.048780488,0.136585366,0.095121951,0.025609756,0.017073171,0.05,0.037804878,0.007317073,0
0.11097561,0.040243902,0.068292683,0.154878049,0.062195122,0.018292683,0.030487805,0.073170732,0.034146341,0.013414634,0.018292683,0.041463415,0.101219512,0.036585366,0.068292683,0.12804878,0
0.11097561,0.132926829,0.047560976,0.1,0.07195122,0.080487805,0.032926829,0.064634146,0.07195122,0.069512195,0.025609756,0.051219512,0.036585366,0.052439024,0.017073171,0.034146341,0
0.336585366,0.130487805,0.041463415,0.167073171,0.045121951,0.018292683,0.007317073,0.032926829,0.075609756,0.02195122,0.007317073,0.026829268,0.037804878,0.018292683,0.007317073,0.025609756,0
0.034146341,0.069512195,0.017073171,0.104878049,0.057317073,0.095121951,0.02195122,0.163414634,0.031707317,0.057317073,0.012195122,0.065853659,0.041463415,0.074390244,0.025609756,0.12804878,0
0.11097561,0.124390244,0.141463415,0.029268293,0.046341463,0.054878049,0.059756098,0.012195122,0.097560976,0.11097561,0.11097561,0.023170732,0.02195122,0.024390244,0.02804878,0.003658537,0
0.025609756,0.05,0.034146341,0.075609756,0.052439024,0.080487805,0.054878049,0.136585366,0.051219512,0.091463415,0.054878049,0.115853659,0.026829268,0.03902439,0.030487805,0.080487805,0
0.025609756,0.057317073,0.036585366,0.023170732,0.053658537,0.095121951,0.07195122,0.041463415,0.082926829,0.15,0.11097561,0.07195122,0.036585366,0.069512195,0.047560976,0.025609756,0
0.067073171,0.023170732,0.029268293,0.087804878,0.070731707,0.025609756,0.024390244,0.07804878,0.037804878,0.018292683,0.012195122,0.052439024,0.153658537,0.075609756,0.057317073,0.186585366,0
0.034146341,0.02195122,0.037804878,0.074390244,0.036585366,0.018292683,0.040243902,0.074390244,0.059756098,0.032926829,0.054878049,0.114634146,0.091463415,0.05,0.092682927,0.165853659,0
0.11097561,0.059756098,0.012195122,0.148780488,0.059756098,0.025609756,0.004878049,0.063414634,0.02195122,0.012195122,0.001219512,0.026829268,0.158536585,0.090243902,0.017073171,0.186585366,0
0.146341463,0.108536585,0.07804878,0.109756098,0.086585366,0.054878049,0.03902439,0.062195122,0.03902439,0.034146341,0.018292683,0.034146341,0.065853659,0.047560976,0.031707317,0.043902439,0
0.025609756,0.032926829,0.05,0.009756098,0.052439024,0.054878049,0.082926829,0.036585366,0.052439024,0.063414634,0.080487805,0.035365854,0.092682927,0.109756098,0.140243902,0.080487805,0
0.12804878,0.035365854,0.125609756,0.065853659,0.037804878,0.007317073,0.031707317,0.012195122,0.093902439,0.026829268,0.080487805,0.031707317,0.117073171,0.036585366,0.114634146,0.054878049,0
0.034146341,0.032926829,0.064634146,0.031707317,0.054878049,0.043902439,0.087804878,0.048780488,0.07195122,0.065853659,0.11097561,0.059756098,0.065853659,0.06097561,0.11097561,0.054878049,0
0.034146341,0.029268293,0.014634146,0.104878049,0.03902439,0.025609756,0.012195122,0.090243902,0.014634146,0.013414634,0.003658537,0.046341463,0.119512195,0.106097561,0.037804878,0.308536585,0
0.025609756,0.032926829,0.05,0.045121951,0.009756098,0.012195122,0.02195122,0.019512195,0.035365854,0.03902439,0.054878049,0.064634146,0.117073171,0.096341463,0.167073171,0.208536585,0
0.186585366,0.02804878,0.076829268,0.103658537,0.059756098,0.007317073,0.019512195,0.032926829,0.120731707,0.024390244,0.043902439,0.065853659,0.115853659,0.015853659,0.043902439,0.054878049,0
0.043902439,0.057317073,0.065853659,0.065853659,0.041463415,0.043902439,0.053658537,0.054878049,0.043902439,0.056097561,0.054878049,0.067073171,0.076829268,0.087804878,0.091463415,0.095121951,0
0.080487805,0.065853659,0.067073171,0.106097561,0.036585366,0.025609756,0.026829268,0.046341463,0.05,0.041463415,0.034146341,0.067073171,0.098780488,0.073170732,0.069512195,0.11097561,0
0.054878049,0.076829268,0.025609756,0.051219512,0.093902439,0.11097561,0.042682927,0.073170732,0.059756098,0.076829268,0.025609756,0.05,0.070731707,0.097560976,0.035365854,0.054878049,0
0.095121951,0.067073171,0.073170732,0.02195122,0.075609756,0.043902439,0.048780488,0.024390244,0.117073171,0.082926829,0.080487805,0.046341463,0.08902439,0.052439024,0.056097561,0.025609756,0
0.025609756,0.026829268,0.091463415,0.026829268,0.015853659,0.012195122,0.046341463,0.015853659,0.096341463,0.087804878,0.281707317,0.087804878,0.032926829,0.026829268,0.1,0.025609756,0
0.11097561,0.036585366,0.120731707,0.056097561,0.048780488,0.012195122,0.046341463,0.02195122,0.135365854,0.045121951,0.12804878,0.06097561,0.063414634,0.020731707,0.067073171,0.025609756,0
0.067073171,0.092682927,0.057317073,0.080487805,0.081707317,0.095121951,0.06097561,0.08902439,0.036585366,0.05,0.025609756,0.042682927,0.053658537,0.069512195,0.042682927,0.054878049,0
0.067073171,0.096341463,0.045121951,0.030487805,0.158536585,0.208536585,0.085365854,0.075609756,0.02195122,0.030487805,0.012195122,0.006097561,0.05,0.063414634,0.030487805,0.018292683,0
0.11097561,0.026829268,0.093902439,0.052439024,0.058536585,0.012195122,0.043902439,0.032926829,0.076829268,0.017073171,0.054878049,0.02195122,0.152439024,0.040243902,0.124390244,0.080487805,0
0.018292683,0.035365854,0.023170732,0.062195122,0.037804878,0.054878049,0.040243902,0.113414634,0.057317073,0.093902439,0.067073171,0.142682927,0.040243902,0.057317073,0.045121951,0.11097561,0
0.080487805,0.034146341,0.125609756,0.058536585,0.053658537,0.018292683,0.069512195,0.034146341,0.093902439,0.040243902,0.12804878,0.059756098,0.058536585,0.024390244,0.086585366,0.034146341,0
0.054878049,0.030487805,0.125609756,0.080487805,0.006097561,0.003658537,0.014634146,0.012195122,0.093902439,0.051219512,0.186585366,0.12195122,0.041463415,0.024390244,0.097560976,0.054878049,0
0.034146341,0.035365854,0.057317073,0.082926829,0.032926829,0.025609756,0.047560976,0.076829268,0.059756098,0.054878049,0.080487805,0.12195122,0.053658537,0.042682927,0.082926829,0.11097561,0
0.025609756,0.036585366,0.096341463,0.01097561,0.057317073,0.067073171,0.17195122,0.02195122,0.074390244,0.096341463,0.231707317,0.034146341,0.014634146,0.018292683,0.03902439,0.003658537,0
0.067073171,0.067073171,0.054878049,0.087804878,0.053658537,0.043902439,0.040243902,0.063414634,0.025609756,0.025609756,0.018292683,0.034146341,0.113414634,0.101219512,0.075609756,0.12804878,0
0.080487805,0.058536585,0.109756098,0.040243902,0.073170732,0.043902439,0.08902439,0.031707317,0.109756098,0.075609756,0.12804878,0.05,0.032926829,0.023170732,0.041463415,0.012195122,0
0.003658537,0.035365854,0.02195122,0.008536585,0.026829268,0.165853659,0.103658537,0.043902439,0.036585366,0.22804878,0.146341463,0.056097561,0.009756098,0.059756098,0.041463415,0.012195122,0
0.054878049,0.074390244,0.087804878,0.057317073,0.023170732,0.034146341,0.031707317,0.029268293,0.082926829,0.104878049,0.11097561,0.07804878,0.052439024,0.058536585,0.075609756,0.043902439,0
0.186585366,0.063414634,0.018292683,0.169512195,0.046341463,0.012195122,0.004878049,0.042682927,0.025609756,0.007317073,0.001219512,0.020731707,0.181707317,0.054878049,0.018292683,0.146341463,0
0.034146341,0.047560976,0.03902439,0.096341463,0.05,0.054878049,0.052439024,0.126829268,0.03902439,0.045121951,0.034146341,0.092682927,0.05,0.056097561,0.053658537,0.12804878,0
0.208536585,0.056097561,0.098780488,0.056097561,0.082926829,0.018292683,0.036585366,0.015853659,0.063414634,0.014634146,0.025609756,0.015853659,0.152439024,0.05,0.06097561,0.043902439,0
0.025609756,0.053658537,0.041463415,0.051219512,0.065853659,0.11097561,0.079268293,0.104878049,0.035365854,0.074390244,0.043902439,0.067073171,0.042682927,0.082926829,0.053658537,0.067073171,0
0.018292683,0.034146341,0.112195122,0.024390244,0.024390244,0.034146341,0.12804878,0.030487805,0.041463415,0.076829268,0.256097561,0.058536585,0.019512195,0.02804878,0.095121951,0.018292683,0
0.054878049,0.034146341,0.063414634,0.084146341,0.014634146,0.007317073,0.018292683,0.015853659,0.070731707,0.035365854,0.067073171,0.103658537,0.11097561,0.062195122,0.11097561,0.146341463,0
0.043902439,0.065853659,0.062195122,0.063414634,0.076829268,0.095121951,0.097560976,0.095121951,0.025609756,0.029268293,0.034146341,0.024390244,0.057317073,0.079268293,0.082926829,0.067073171,0
0.018292683,0.018292683,0.017073171,0.064634146,0.025609756,0.018292683,0.02804878,0.069512195,0.048780488,0.037804878,0.043902439,0.123170732,0.081707317,0.076829268,0.096341463,0.231707317,0
0.12804878,0.07804878,0.080487805,0.08902439,0.068292683,0.034146341,0.046341463,0.045121951,0.084146341,0.041463415,0.043902439,0.05,0.075609756,0.042682927,0.048780488,0.043902439,0
0.054878049,0.062195122,0.031707317,0.091463415,0.096341463,0.095121951,0.045121951,0.143902439,0.017073171,0.018292683,0.007317073,0.02804878,0.079268293,0.07804878,0.040243902,0.11097561,0
0.043902439,0.091463415,0.063414634,0.090243902,0.062195122,0.11097561,0.074390244,0.112195122,0.013414634,0.045121951,0.025609756,0.040243902,0.030487805,0.075609756,0.053658537,0.067073171,0
0.12804878,0.082926829,0.102439024,0.07804878,0.081707317,0.043902439,0.058536585,0.05,0.043902439,0.029268293,0.034146341,0.025609756,0.086585366,0.048780488,0.062195122,0.043902439,0
0.012195122,0.023170732,0.03902439,0.026829268,0.05,0.080487805,0.113414634,0.091463415,0.040243902,0.076829268,0.095121951,0.07195122,0.040243902,0.069512195,0.102439024,0.067073171,0
0.095121951,0.098780488,0.068292683,0.098780488,0.059756098,0.054878049,0.043902439,0.063414634,0.058536585,0.053658537,0.034146341,0.056097561,0.059756098,0.058536585,0.041463415,0.054878049,0
0.043902439,0.06097561,0.065853659,0.070731707,0.059756098,0.067073171,0.084146341,0.076829268,0.065853659,0.076829268,0.080487805,0.090243902,0.02804878,0.043902439,0.041463415,0.043902439,0
0.067073171,0.057317073,0.02804878,0.109756098,0.063414634,0.043902439,0.025609756,0.092682927,0.065853659,0.051219512,0.025609756,0.086585366,0.07804878,0.06097561,0.032926829,0.11097561,0
0.080487805,0.130487805,0.08902439,0.030487805,0.074390244,0.11097561,0.08902439,0.023170732,0.057317073,0.081707317,0.054878049,0.014634146,0.042682927,0.062195122,0.046341463,0.012195122,0
0.11097561,0.076829268,0.093902439,0.16097561,0.042682927,0.025609756,0.043902439,0.074390244,0.042682927,0.024390244,0.034146341,0.069512195,0.043902439,0.02804878,0.047560976,0.080487805,0
0.067073171,0.085365854,0.053658537,0.06097561,0.048780488,0.054878049,0.024390244,0.045121951,0.067073171,0.085365854,0.043902439,0.058536585,0.086585366,0.08902439,0.062195122,0.067073171,0
0.025609756,0.063414634,0.070731707,0.062195122,0.030487805,0.067073171,0.056097561,0.073170732,0.040243902,0.118292683,0.095121951,0.104878049,0.023170732,0.06097561,0.053658537,0.054878049,0
0.080487805,0.051219512,0.059756098,0.097560976,0.051219512,0.025609756,0.035365854,0.054878049,0.07195122,0.041463415,0.043902439,0.073170732,0.092682927,0.056097561,0.069512195,0.095121951,0
0.080487805,0.057317073,0.036585366,0.084146341,0.08902439,0.054878049,0.042682927,0.093902439,0.080487805,0.054878049,0.034146341,0.084146341,0.076829268,0.040243902,0.023170732,0.067073171,0
0.12804878,0.079268293,0.074390244,0.092682927,0.067073171,0.034146341,0.032926829,0.045121951,0.07195122,0.045121951,0.034146341,0.046341463,0.090243902,0.052439024,0.051219512,0.054878049,0
0.054878049,0.113414634,0.095121951,0.064634146,0.045121951,0.095121951,0.093902439,0.056097561,0.03902439,0.080487805,0.067073171,0.043902439,0.020731707,0.054878049,0.05,0.025609756,0
0.043902439,0.037804878,0.037804878,0.02195122,0.093902439,0.080487805,0.087804878,0.046341463,0.082926829,0.073170732,0.067073171,0.03902439,0.076829268,0.085365854,0.081707317,0.043902439,0
0.067073171,0.042682927,0.020731707,0.034146341,0.118292683,0.080487805,0.057317073,0.064634146,0.1,0.074390244,0.043902439,0.042682927,0.086585366,0.067073171,0.056097561,0.043902439,0
0.034146341,0.046341463,0.048780488,0.07804878,0.031707317,0.034146341,0.041463415,0.074390244,0.048780488,0.056097561,0.054878049,0.095121951,0.068292683,0.07195122,0.087804878,0.12804878,0
0.080487805,0.081707317,0.079268293,0.080487805,0.079268293,0.067073171,0.06097561,0.067073171,0.067073171,0.073170732,0.054878049,0.062195122,0.036585366,0.040243902,0.035365854,0.034146341,0
0.067073171,0.034146341,0.008536585,0.120731707,0.046341463,0.018292683,0.006097561,0.07804878,0.018292683,0.008536585,0.001219512,0.029268293,0.174390244,0.082926829,0.024390244,0.281707317,0
0.095121951,0.06097561,0.048780488,0.142682927,0.034146341,0.018292683,0.017073171,0.052439024,0.062195122,0.034146341,0.025609756,0.084146341,0.095121951,0.057317073,0.043902439,0.12804878,0
0.034146341,0.047560976,0.075609756,0.068292683,0.059756098,0.067073171,0.103658537,0.095121951,0.041463415,0.057317073,0.080487805,0.068292683,0.029268293,0.03902439,0.07804878,0.054878049,0
0.080487805,0.104878049,0.048780488,0.05,0.173170732,0.208536585,0.085365854,0.086585366,0.024390244,0.030487805,0.012195122,0.015853659,0.023170732,0.029268293,0.014634146,0.012195122,0
0.067073171,0.070731707,0.069512195,0.068292683,0.036585366,0.034146341,0.037804878,0.040243902,0.051219512,0.05,0.043902439,0.053658537,0.106097561,0.086585366,0.08902439,0.095121951,0
0.025609756,0.026829268,0.031707317,0.070731707,0.032926829,0.025609756,0.031707317,0.067073171,0.036585366,0.036585366,0.034146341,0.092682927,0.091463415,0.095121951,0.092682927,0.208536585,0
0.095121951,0.062195122,0.048780488,0.120731707,0.048780488,0.025609756,0.023170732,0.051219512,0.093902439,0.053658537,0.043902439,0.091463415,0.069512195,0.051219512,0.040243902,0.080487805,0
0.11097561,0.023170732,0.058536585,0.034146341,0.096341463,0.025609756,0.053658537,0.052439024,0.095121951,0.023170732,0.043902439,0.032926829,0.153658537,0.041463415,0.087804878,0.067073171,0
0.025609756,0.004878049,0.02195122,0.023170732,0.037804878,0.012195122,0.023170732,0.029268293,0.029268293,0.013414634,0.018292683,0.020731707,0.173170732,0.11097561,0.147560976,0.308536585,0
0.007317073,0.02195122,0.012195122,0.035365854,0.041463415,0.095121951,0.06097561,0.147560976,0.026829268,0.065853659,0.034146341,0.091463415,0.042682927,0.106097561,0.064634146,0.146341463,0
0.025609756,0.074390244,0.067073171,0.024390244,0.045121951,0.11097561,0.102439024,0.035365854,0.06097561,0.153658537,0.12804878,0.05,0.018292683,0.05,0.041463415,0.012195122,0
0.034146341,0.046341463,0.045121951,0.141463415,0.02195122,0.025609756,0.018292683,0.069512195,0.013414634,0.032926829,0.018292683,0.081707317,0.053658537,0.101219512,0.064634146,0.231707317,0
0.034146341,0.076829268,0.034146341,0.029268293,0.108536585,0.208536585,0.093902439,0.079268293,0.043902439,0.091463415,0.034146341,0.032926829,0.029268293,0.059756098,0.025609756,0.018292683,0
0.095121951,0.05,0.068292683,0.15,0.029268293,0.012195122,0.020731707,0.048780488,0.026829268,0.015853659,0.018292683,0.043902439,0.119512195,0.054878049,0.080487805,0.165853659,0
0.080487805,0.05,0.015853659,0.16097561,0.037804878,0.018292683,0.004878049,0.06097561,0.013414634,0.009756098,0.001219512,0.02804878,0.146341463,0.092682927,0.023170732,0.256097561,0
0.025609756,0.032926829,0.043902439,0.019512195,0.103658537,0.146341463,0.132926829,0.068292683,0.05,0.081707317,0.067073171,0.036585366,0.040243902,0.068292683,0.057317073,0.025609756,0
0.186585366,0.11097561,0.147560976,0.113414634,0.020731707,0.018292683,0.018292683,0.014634146,0.07195122,0.054878049,0.054878049,0.051219512,0.040243902,0.036585366,0.034146341,0.025609756,0
0.043902439,0.079268293,0.092682927,0.073170732,0.030487805,0.054878049,0.075609756,0.062195122,0.05,0.082926829,0.095121951,0.081707317,0.025609756,0.047560976,0.06097561,0.043902439,0
0.11097561,0.032926829,0.125609756,0.067073171,0.035365854,0.007317073,0.032926829,0.015853659,0.079268293,0.025609756,0.080487805,0.057317073,0.120731707,0.037804878,0.103658537,0.067073171,0
0.025609756,0.034146341,0.02804878,0.064634146,0.059756098,0.067073171,0.045121951,0.109756098,0.023170732,0.035365854,0.018292683,0.056097561,0.080487805,0.118292683,0.068292683,0.165853659,0
0.054878049,0.03902439,0.047560976,0.103658537,0.058536585,0.034146341,0.045121951,0.095121951,0.05,0.032926829,0.034146341,0.086585366,0.079268293,0.051219512,0.059756098,0.12804878,0
0.043902439,0.037804878,0.053658537,0.056097561,0.07195122,0.054878049,0.068292683,0.081707317,0.045121951,0.041463415,0.043902439,0.056097561,0.086585366,0.076829268,0.086585366,0.095121951,0
0.080487805,0.053658537,0.143902439,0.091463415,0.019512195,0.012195122,0.042682927,0.035365854,0.06097561,0.042682927,0.11097561,0.079268293,0.054878049,0.025609756,0.091463415,0.054878049,0
0.165853659,0.018292683,0.12195122,0.076829268,0.023170732,0.001219512,0.012195122,0.012195122,0.18902439,0.024390244,0.12804878,0.082926829,0.068292683,0.004878049,0.045121951,0.025609756,0
0.043902439,0.012195122,0.035365854,0.125609756,0.009756098,0.001219512,0.006097561,0.024390244,0.041463415,0.01097561,0.025609756,0.106097561,0.126829268,0.031707317,0.090243902,0.308536585,0
0.054878049,0.037804878,0.032926829,0.032926829,0.096341463,0.067073171,0.06097561,0.069512195,0.076829268,0.059756098,0.043902439,0.053658537,0.101219512,0.07804878,0.067073171,0.067073171,0
0.018292683,0.018292683,0.006097561,0.029268293,0.076829268,0.095121951,0.030487805,0.131707317,0.030487805,0.048780488,0.012195122,0.059756098,0.095121951,0.137804878,0.043902439,0.165853659,0
0.12804878,0.052439024,0.124390244,0.129268293,0.057317073,0.018292683,0.056097561,0.056097561,0.058536585,0.017073171,0.054878049,0.068292683,0.053658537,0.017073171,0.053658537,0.054878049,0
0.043902439,0.047560976,0.065853659,0.026829268,0.051219512,0.043902439,0.07195122,0.029268293,0.065853659,0.059756098,0.080487805,0.034146341,0.093902439,0.091463415,0.126829268,0.067073171,0
0.12804878,0.042682927,0.07195122,0.03902439,0.12195122,0.043902439,0.070731707,0.036585366,0.129268293,0.05,0.067073171,0.036585366,0.070731707,0.029268293,0.043902439,0.018292683,0
0.054878049,0.065853659,0.075609756,0.081707317,0.043902439,0.043902439,0.051219512,0.059756098,0.046341463,0.058536585,0.054878049,0.067073171,0.064634146,0.07195122,0.079268293,0.080487805,0
0.054878049,0.032926829,0.006097561,0.042682927,0.064634146,0.034146341,0.01097561,0.065853659,0.067073171,0.047560976,0.018292683,0.087804878,0.164634146,0.1,0.036585366,0.165853659,0
0.186585366,0.086585366,0.156097561,0.059756098,0.08902439,0.034146341,0.058536585,0.019512195,0.085365854,0.048780488,0.067073171,0.024390244,0.02804878,0.019512195,0.029268293,0.007317073,0
0.067073171,0.037804878,0.12195122,0.087804878,0.056097561,0.025609756,0.082926829,0.058536585,0.052439024,0.02804878,0.095121951,0.067073171,0.046341463,0.026829268,0.091463415,0.054878049,0
0.054878049,0.030487805,0.012195122,0.08902439,0.067073171,0.034146341,0.017073171,0.108536585,0.024390244,0.012195122,0.003658537,0.03902439,0.154878049,0.086585366,0.034146341,0.231707317,0
0.025609756,0.043902439,0.024390244,0.057317073,0.092682927,0.146341463,0.067073171,0.148780488,0.018292683,0.030487805,0.012195122,0.040243902,0.053658537,0.104878049,0.03902439,0.095121951,0
0.067073171,0.069512195,0.035365854,0.085365854,0.07804878,0.067073171,0.035365854,0.095121951,0.058536585,0.058536585,0.025609756,0.069512195,0.075609756,0.065853659,0.032926829,0.080487805,0
0.146341463,0.058536585,0.045121951,0.070731707,0.058536585,0.018292683,0.009756098,0.020731707,0.130487805,0.056097561,0.043902439,0.07195122,0.124390244,0.052439024,0.037804878,0.054878049,0
0.165853659,0.062195122,0.051219512,0.065853659,0.082926829,0.025609756,0.024390244,0.02804878,0.114634146,0.043902439,0.034146341,0.048780488,0.120731707,0.048780488,0.03902439,0.043902439,0
0.025609756,0.047560976,0.092682927,0.037804878,0.020731707,0.034146341,0.070731707,0.023170732,0.052439024,0.095121951,0.165853659,0.073170732,0.03902439,0.064634146,0.113414634,0.043902439,0
0.067073171,0.043902439,0.076829268,0.03902439,0.05,0.025609756,0.043902439,0.023170732,0.164634146,0.109756098,0.186585366,0.075609756,0.02804878,0.019512195,0.034146341,0.012195122,0
0.165853659,0.046341463,0.07195122,0.146341463,0.036585366,0.007317073,0.013414634,0.032926829,0.073170732,0.020731707,0.025609756,0.062195122,0.123170732,0.030487805,0.048780488,0.095121951,0
0.012195122,0.058536585,0.02195122,0.013414634,0.032926829,0.12804878,0.051219512,0.023170732,0.057317073,0.186585366,0.095121951,0.051219512,0.035365854,0.123170732,0.075609756,0.034146341,0
0.165853659,0.090243902,0.058536585,0.05,0.137804878,0.067073171,0.047560976,0.045121951,0.045121951,0.019512195,0.012195122,0.004878049,0.115853659,0.062195122,0.043902439,0.034146341,0
0.043902439,0.073170732,0.109756098,0.048780488,0.025609756,0.043902439,0.069512195,0.032926829,0.076829268,0.117073171,0.165853659,0.07804878,0.017073171,0.032926829,0.046341463,0.018292683,0
0.034146341,0.02804878,0.036585366,0.046341463,0.040243902,0.025609756,0.035365854,0.043902439,0.06097561,0.05,0.054878049,0.093902439,0.109756098,0.092682927,0.101219512,0.146341463,0
0.067073171,0.069512195,0.119512195,0.05,0.064634146,0.054878049,0.106097561,0.046341463,0.068292683,0.064634146,0.11097561,0.05,0.030487805,0.026829268,0.052439024,0.018292683,0
0.034146341,0.014634146,0.063414634,0.119512195,0.014634146,0.003658537,0.024390244,0.042682927,0.043902439,0.015853659,0.067073171,0.131707317,0.065853659,0.026829268,0.123170732,0.208536585,0
0.034146341,0.040243902,0.057317073,0.018292683,0.106097561,0.12804878,0.163414634,0.042682927,0.079268293,0.092682927,0.11097561,0.030487805,0.020731707,0.030487805,0.037804878,0.007317073,0
0.165853659,0.093902439,0.095121951,0.079268293,0.092682927,0.043902439,0.053658537,0.053658537,0.091463415,0.045121951,0.043902439,0.041463415,0.045121951,0.012195122,0.024390244,0.018292683,0
0.080487805,0.019512195,0.056097561,0.026829268,0.126829268,0.054878049,0.058536585,0.051219512,0.06097561,0.03902439,0.034146341,0.036585366,0.134146341,0.082926829,0.070731707,0.067073171,0
0.208536585,0.057317073,0.065853659,0.057317073,0.104878049,0.025609756,0.035365854,0.030487805,0.096341463,0.024390244,0.025609756,0.026829268,0.12804878,0.037804878,0.041463415,0.034146341,0
0.095121951,0.081707317,0.015853659,0.136585366,0.076829268,0.054878049,0.009756098,0.091463415,0.015853659,0.014634146,0.001219512,0.023170732,0.117073171,0.103658537,0.015853659,0.146341463,0
0.025609756,0.047560976,0.1,0.007317073,0.07195122,0.11097561,0.196341463,0.020731707,0.045121951,0.093902439,0.165853659,0.014634146,0.018292683,0.030487805,0.047560976,0.003658537,0
0.054878049,0.013414634,0.053658537,0.07804878,0.035365854,0.007317073,0.026829268,0.037804878,0.080487805,0.026829268,0.067073171,0.1,0.117073171,0.040243902,0.114634146,0.146341463,0
0.067073171,0.086585366,0.145121951,0.051219512,0.034146341,0.043902439,0.084146341,0.029268293,0.056097561,0.080487805,0.12804878,0.043902439,0.029268293,0.036585366,0.065853659,0.018292683,0
0.043902439,0.06097561,0.082926829,0.046341463,0.026829268,0.034146341,0.043902439,0.02195122,0.103658537,0.12195122,0.165853659,0.091463415,0.030487805,0.046341463,0.053658537,0.025609756,0
0.080487805,0.067073171,0.032926829,0.081707317,0.108536585,0.080487805,0.035365854,0.102439024,0.01097561,0.008536585,0.003658537,0.004878049,0.123170732,0.102439024,0.046341463,0.11097561,0
0.11097561,0.06097561,0.035365854,0.097560976,0.075609756,0.034146341,0.02195122,0.053658537,0.05,0.026829268,0.012195122,0.03902439,0.141463415,0.082926829,0.046341463,0.11097561,0
0.067073171,0.034146341,0.069512195,0.054878049,0.086585366,0.043902439,0.084146341,0.074390244,0.064634146,0.025609756,0.054878049,0.042682927,0.092682927,0.046341463,0.091463415,0.067073171,0
0.034146341,0.034146341,0.082926829,0.03902439,0.034146341,0.025609756,0.062195122,0.026829268,0.063414634,0.065853659,0.12804878,0.070731707,0.068292683,0.067073171,0.130487805,0.067073171,0
0.025609756,0.041463415,0.035365854,0.046341463,0.06097561,0.080487805,0.075609756,0.11097561,0.041463415,0.056097561,0.043902439,0.065853659,0.064634146,0.079268293,0.076829268,0.095121951,0
0.034146341,0.02195122,0.036585366,0.117073171,0.026829268,0.012195122,0.026829268,0.063414634,0.02195122,0.009756098,0.018292683,0.051219512,0.097560976,0.070731707,0.109756098,0.281707317,0
0.034146341,0.056097561,0.043902439,0.01097561,0.129268293,0.208536585,0.140243902,0.053658537,0.034146341,0.045121951,0.034146341,0.006097561,0.047560976,0.085365854,0.052439024,0.018292683,0
